code;prefLabel
3680832385214000;Grupo de Pesquisa em Agroindústria (Instituto Federal de Educação, Ciência e Tecnologia Baiano - IFBAIANO)
9604525101060050;Estudos Observacionais no Processo de Ensino-Aprendizagem e Pesquisa em Administração (Universidade Federal de São Paulo - UNIFESP)
9935553877343680;C.A.N.E.L.A. - Cidade & Campo: Artes e Nexos em Estudos Culturais Latino-Americanos (Grupo de Pesquisa e Extensão) (Universidade do Estado da Bahia - UNEB)
9743881084067310;Grupo de Estudos de Línguas Indígenas do Goeldi (Museu Paraense Emílio Goeldi - MPEG)
3168354329368950;Grupo de Estudos Multidisciplinares de Performance Esportiva - GEMPE - UNITOLEDO (Centro Universitário Toledo - UNITOLEDO)
3591470368378700;Farmacotecnica (Universidade Federal do Paraná - UFPR)
5032971198942490;RESPONSABILIDADE CIVIL DIANTE DAS PRÁTICAS ABUSIVAS MERCADOLÓGICAS EMPREENDIDAS EM FACE DOS CONSUMIDORES HIPERVULNERÁVEIS. (Universidade Federal da Bahia - UFBA)
2182295897590290;GÊNERO, SEXUALIDADE E DIREITOS FUNDAMENTAIS (Fundação Universidade de Itaúna - FUIT)
4646292957792290;Núcleo de Antropologia, Performance e Drama (Universidade de São Paulo - USP)
6746371546732470;Sistemas de Hardware e Software (Instituto Federal da Bahia - IFBA)
1883940269771900;Ensinoaprendizagem musical em múltiplos contextos (Universidade Federal do Acre - UFAC)
2934726262940430;Turismo, Hospitalidade e Lazer IFB (Instituto Federal de Brasília - IFB)
6179872085210860;SAVASF - Saúde e ambiente no Vale do São Francisco (Universidade Federal do Vale do São Francisco - UNIVASF)
5843557838083980;DiverCidade Biocultural - Natureza e Cultura em Cidades (Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro - IFRJ)
9765973895390210;Grupo de Inteligência em Sistemas de Produção Animal e Ambiental - GISPA (Universidade Estadual de Maringá - UEM)
6239540006592070;GMESEC - Grupo de máquinas elétricas, sistema eletrônicos e de comunicação (Universidade Federal do ABC - UFABC)
