code;prefLabel
8811936557317130;Infância, Cultura, Inclusão e Subjetividade (Universidade Federal do Espírito Santo - UFES)
2669652177912340;INFORMAÇÃO E CONHECIMENTO NO CIBERESPAÇO (Universidade Estadual de Londrina - UEL)
4772349860287050;Reprodução Animal (Instituto Agronômico de Pernambuco - IPA)
6137649324354250;Núcleo Interdisciplinar de Estudos e Pesquisa em Epidemiologia (NIEPE) (Universidade Federal de Minas Gerais - UFMG)
3297997928545400;Hematologia e Citogenética (Universidade Federal Fluminense - UFF)
8911356192099700;SANAR (Universidade FUMEC - FUMEC)
6135605365459610;Grupo de Estudos e Pesquisas Economicas Energéticas - GEPEE (Universidade da Amazônia - UNAMA)
9198237779219230;Grupo de Estudo e Pesquisa em Enfermagem sobre o Quotidiano, Imaginário, Saúde e Família - GEPEQUISF (Universidade Estadual de Maringá - UEM)
7237317443708090;CINAIS - Ciência, Natureza, Informação e Saberes (Universidade Federal Rural do Rio de Janeiro - UFRRJ)
6716291980890630;Grupo de Pesquisa em Toxicologia Ambiental e Ocupacional no Semiárido - ToxicAOS (Faculdade de Guanambi - CESG)
9920886581403780;Educação, Redes Sociotécnicas e Culturas Digitais - EDUTEC (Universidade Federal da Bahia - UFBA)
3083659178085270;Estudos sobre Rui Barbosa (Fundação Casa de Rui Barbosa - FCRB)
0190115368580636;NUQ - Núcleo de Estudos de Populações Quilombolas e Tradicionais (Universidade Federal de Minas Gerais - UFMG)
0579577715109205;Leite e derivados de pequenos ruminantes (Universidade Federal de Pelotas - UFPEL)
8123597255014150;Doenças e Cirurgia do Aparelho Digestivo. Motilidade Digestiva. Câncer do Esôfago e Estômago. Carcinogênese.Endoscopia Digestiva (Universidade Estadual de Campinas - UNICAMP)
7757928008149190;Núcleo de Estudos em Desenvolvimento Regional (Universidade Federal de Campina Grande - UFCG)
5985832240711810;Marcadores Isotópicos (Universidade de São Paulo - USP)
4834445736514670;Laboratório de Linguística e Línguas Indígenas (Universidade Estadual de Roraima - UERR)
3089624770341030;GRUPO DE ESTUDOS URBANOS DA AMAZÔNIA SETENTRIONAL - GEURBAS (Universidade Federal do Amapá - UNIFAP)
0495910876185845;Núcleo de Pesquisa Interdisciplinar em Saúde Coletiva - NUPISColetiva (Universidade de São Paulo - USP)
3595314921924450;GETAS - Grupo de Estudos em Tecnologias Aplicadas à Sustentabilidade (Universidade Federal Rural de Pernambuco - UFRPE)
1409138154456740;Arborização urbana em Sena Madureira (Instituto Federal do Acre - IFAC)
1192159456726830;Culpabilidade e Responsabilidade (Universidade Federal da Bahia - UFBA)
1121669027133050;Grupo de Pesquisa Espaço e Poder (Universidade Federal do Rio Grande do Norte - UFRN)
1216284367126970;Tributação, Desenvolvimento Econômico e Políticas Públicas (Universidade de Marília - UNIMAR)
3529368500030560;Grupo de Pesquisa em Informação e Sociedade - GPIS (Universidade Estadual do Piauí - UESPI)
8206839292947470;Grupo de Pesquisa de Retórica e Poética Antigas e Modernas (Universidade Federal de São Paulo - UNIFESP)
4618983097208510;Ensino de Biologia (Universidade Federal de Pernambuco - UFPE)
5158732602247140;Grupo Integrare de Manejo e Conservação do Solo (Universidade Federal da Grande Dourados - UFGD)
1331017450271140;NÚCLEO DE PESQUISA, PRÁTICA E ENSINO EM GESTÃO EM SAUDE - NUPPEGES (Universidade Estadual de Maringá - UEM)
9221982344539770;Ciência, Tecnologia e Sociedade (Universidade Estadual de Alagoas - UNEAL)
6371274329467090;Ecotoxicologia e citotoxicidade (Comissão Nacional de Energia Nuclear - CNEN)
2089206267773400;Fundamentos de Administração e Marketing em Medicina Veterinária (Universidade Estadual Paulista Júlio de Mesquita Filho - UNESP)
3833182974490930;NÃºcleo Interdisciplinar de Estudos e Pesquisas em Atividade FÃ­sica e SaÃºde (Universidade Federal de Uberlândia - UFU)
7403932907964150;Farmacologia de Produtos Naturais com Atividade Cardiovascular e Metabólica (Universidade Federal de Minas Gerais - UFMG)
8998067092687250;Banco de Dados Geoespacias (Empresa Brasileira de Pesquisa Agropecuária - EMBRAPA)
4675305937129300;Laboratório de Botânica do IECOS (Universidade Federal do Pará - UFPA)
6771900334002530;GESTHUS - Grupo de Estudos de Direito Humanístico (Centro Universitário Boa Viagem - UNIFBV)
1226652922184840;Observatório das Juventudes - FaE UEMG (Universidade do Estado de Minas Gerais - UEMG)
4930080357557550;Oncologia Clínica e Experimental Veterinária (Universidade Federal do Rio Grande do Sul - UFRGS)
5568294032410070;Marketing e Compliance como Ferramentas de Competitividade (Universidade de Marília - UNIMAR)
8294233242479940;Pesquisa em Psiquiatria Forense (Universidade Federal Fluminense - UFF)
0346946083851650;Grupo de Pesquisa em Malária (GPeMa) (Universidade Federal de Mato Grosso - UFMT)
8189243900917420;Grupo de Estudos e Pesquisas em Educação, Políticas e Práticas Pedagógicas da Cultura Corporal (Universidade Estadual de Maringá - UEM)
7528362510070000;Regulação gênica (Instituto Nacional de Câncer - INCA)
2159240106306580;Modificação de amido para fins alimentícios (Universidade Federal de Pelotas - UFPEL)
1117157057446030;A Gestão Estratégica da Comunicação no Cross Cultural Marketing (Universidade Estadual de Londrina - UEL)
1869823720523460;RENP Rede Nacional de Pesquisadores em Abelhas Exóticas e Nativas (Universidade de Taubaté - UNITAU)
7598747446623320;Química Teórica e Ambiental QuimTA (Universidade Estadual de Alagoas - UNEAL)
5362020218865190;Laboratório de Pesquisa e Análise em Geografia da Violência e do Crime (Universidade do Estado do Pará - UEPA)
