code;prefLabel
3279802675606510;HANTAVIRUS (Instituto Evandro Chagas - IEC)
3984749394372630;Grupo de pesquisa em Geotecnia e Tecnologia da Construção - GeoTec (Universidade Federal Rural de Pernambuco - UFRPE)
4164286086699260;Afetos, Gênero e Encenações (Universidade Federal do Rio de Janeiro - UFRJ)
5153148907970610;Núcleo de Estudo Interdisciplinar em Saúde Coletiva (Universidade Metodista de Piracicaba - UNIMEP)
5146578995249950;FITOPEET - Grupo de Pesquisa, Ensino e Extensão em Produtos Naturais na Clínica Médica Veterinária (Universidade Federal de Pelotas - UFPEL)
6931369194284730;Núcleo de Estudos da Criança e do Adolescente - NECA/UESB (Universidade Estadual do Sudoeste da Bahia - UESB)
5719543401514170;SUSTENTABILIDADE DA PRODUÇÃO FLORESTAL (Universidade Federal do Paraná - UFPR)
9070650997004480;Sinais, Circuitos e Sistemas (Universidade Estadual de Campinas - UNICAMP)
2697369780699690;Grupos de estudos em Alimentos e Nutrição Humana (Universidade Federal de Sergipe - UFS)
0847119822252764;Direitos Humanos, Ética e Hermenêutica (Universidade Federal do Pará - UFPA)
7991518995691970;Direito à cidade e cidadania urbana (Universidade Veiga de Almeida - UVA/RJ)
5884893843238640;Grupo de Pesquisa Sociedades Amazônicas (Instituto Federal de Educação, Ciência e Tecnologia do Amazonas - IFAM)
8571763950607900;GRUPO DE EXTENSÃO E PESQUISA EM INFECTOLOGIA - UEL (Universidade Estadual de Londrina - UEL)
2683335059001080;Grupo de Pesquisa Ensino de Ciências e Matemática (GPECIM): formação em foco. (Universidade Estadual Paulista Júlio de Mesquita Filho - UNESP)
8346950606824620;Ciências Atmosféricas - Ozônio x Radiação - Energias Renováveis (Instituto Nacional de Pesquisas Espaciais - INPE)
8536111269321160;GR-TESTE do Lider Jose Romildo - 001 (Conselho Nacional de Desenvolvimento Científico e Tecnológico - CNPq)
0821024936422458;Educação em Saúde (Universidade Potiguar - UnP)
5540153688966700;Turismo: Desenvolvimento Humano e Social, Linguagem e Processos Educacionais (Universidade de Caxias do Sul - UCS)
5834055080560120;Estudos da Gestão da Justiça e Segurança (Fundação Getúlio Vargas - FGV)
2924760024477320;História da Matemática e Epistemologia (Universidade Federal do Rio de Janeiro - UFRJ)
2786302004648950;NEGA - Núcleo de Estudos em Gestão Alternativa (Universidade Federal do Rio Grande do Sul - UFRGS)
9427934527933820;ESPECTROSCOPIA RAMAN EM NANOESTRUTURAS SEMICONDUTORAS (Universidade Federal de São Carlos - UFSCAR)
5916960718158020;Direito civil questões teóricas e empíricas (Faculdades Estácio de Teresina - Estácio Teresina)
5075303300293090;Agricultura Urbana e Periurbana (Universidade Estadual de Maringá - UEM)
9186056246430490;Grupo de Pesquisa Petróleo, Gás, Biocombustíveis e Energia - GPETROGAS (Instituto Federal de Sergipe - IFS)
3542207222195480;HELICOBACTER PYLORI (Universidade Estadual de Campinas - UNICAMP)
8143733455587820;Biologia Molecular da Esquistossomose (Universidade de São Paulo - USP)
1018738744367420;Segurança da Informação aplicada aos conhecimentos básicos da sociedade (Centro Universitário Sagrado Coração - UNISAGRADO)
