code;prefLabel
2727727553628070;Aprendizagem Motora e Desenvolvimento Humano (Universidade do Estado de Santa Catarina - UDESC)
5130753831009980;História da Matemática E Suas Muitas Orquestrações - Histo MESMO (Universidade Federal do ABC - UFABC)
8721902611209830;Coletivo de Estudos de Políticas de Esportes, Lazer e Educação física (Universidade Federal do Rio de Janeiro - UFRJ)
1940701103980000;Grupo de Estudos e Pesquisas em Cotidianos, Memórias e Narrativas (Universidade Federal Fluminense - UFF)
7497188030837630;NUCLEO DE PESQUISA EM PRODUÇÃO ANIMAL (Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN)
1644543887562730;Mobilizações Sociais (Universidade de São Paulo - USP)
8766479535153330;Saúde da mulher e materno-infantil (Escola Superior de Ciências da Saúde - ESCS)
9741155999487070;Genética Populacional e Forense (Universidade Federal de Santa Catarina - UFSC)
9125512911193070;Modelagem Computacional (Universidade do Vale do Rio dos Sinos - UNISINOS)
0858819219047312;Grupo de Pesquisa O Capital (Universidade Federal da Paraíba - UFPB)
2684612506875970;Crescimento e Desenvolvimento Infantil (Universidade Federal do Pará - UFPA)
2619135677898870;Grupo de Pesquisa em Eletroeletrônica e Automação - GPEA (Instituto Federal de Pernambuco - IFPE)
4569980520698970;Regulação Cardiovascular Integrada (Universidade Federal de São Paulo - UNIFESP)
6884751040163130;Teoria e Prática do Projeto (Universidade Estadual do Maranhão - UEMA)
4731347199314860;Ensino Pesquisa e Extensão: Medicina Baseada em Evidências (Universidade do Estado de Mato Grosso - UNEMAT)
3032970269472680;Grupo de pesquisa em tecnologia digital e aquisição do conhecimento (Universidade Estadual da Paraíba - UEPB)
8505019374383180;Núcleo de Estudos em Tecnologia, Indústria e Comércio Internacional (Universidade Federal do Rio Grande do Sul - UFRGS)
8419991204893560;NESPeD - Núcleo de Estudos em Sistemas Pervasivos e Distribuídos (Universidade Federal de Viçosa - UFV)
7471236096577310;História e Políticas de Saúde (Fundação Oswaldo Cruz - FIOCRUZ)
4385473022918560;Grupo de estudos e pesquisas em educação e biodiversidade da Bahia (Universidade do Estado da Bahia - UNEB)
2887363226377030;GATE - Grupo de Análise de Transitórios Eletromagnéticos (Universidade Estadual Paulista Júlio de Mesquita Filho - UNESP)
5335810671846770;NOVOS MATERIAIS (Instituto Federal de Pernambuco - IFPE)
7349812783733470;Metodologia de Projeto em Arquitetura (Universidade Estadual de Campinas - UNICAMP)
5327168268962310;Teoria e Geometria da Informação (Universidade Federal Rural do Semi-Árido - UFERSA)
2294338597833200;Religião & Comunicação (Universidade de São Paulo - USP)
8555463514148520;Trabalho docente (Universidade Metodista de Piracicaba - UNIMEP)
1152231297788970;NÚCLEO DE PESQUISAS SOBRE CULTURAS CONTEMPORÂNEAS (Universidade Federal do Rio Grande do Sul - UFRGS)
8691014091537850;Doenças Autoimunes Reumáticas (Universidade de São Paulo - USP)
1584167422325170;Grupo de Pesquisa em Direito Empresarial Contemporâneo (Faculdades Milton Campos - FMC)
5852883059678860;NEURB - Núcleo de Estudos e Pesquisas Urbanas (Universidade Federal Fluminense - UFF)
1576698450394700;Direito e Cidadania na Sociedade Contemporânea (Universidade Regional Integrada do Alto Uruguai e das Missões - URI)
3886891884912700;GATAS - Grupo de Assessoria ao Trabalho do Assistente Social (Universidade Federal Fluminense - UFF)
2533391883902880;Estudos fenomenológico-hermenêuticos da formação do humano em seu ser:Arte, Ciência, Política e Religião. (Universidade Federal do Tocantins - UFT)
0492710129130386;Projeto NURC: da década de 70 à década de 90 (Universidade Federal do Rio de Janeiro - UFRJ)
2044726893529510;GRUPO DE ESTUDOS AMBIENTAIS NA AGRONOMIA (GEAA) (Centro Universitário Toledo - UNITOLEDO)
7251120256609100;Advocacia Pública em juízo e diante do NCPC (Faculdades Milton Campos - FMC)
9436883761894990;AFETO - Grupo de Pesquisa em Etnocenologia (Universidade de Brasília - UnB)
7430324412172590;Grupo de Estudos de História da Literatura (Universidade Federal de Uberlândia - UFU)
1862615700189780;SERGEO-Sensoriamento Remoto e Geoprocessamento (Universidade Federal de Pernambuco - UFPE)
9930919598131220;Melhoramento Genético Vegetal (Fundação Estadual de Pesquisa Agropecuária - FEPAGRO)
1023727717840080;Grupo de Estudos de Poluentes Ambientais (Universidade Federal de Mato Grosso - UFMT)
3343492092286120;Plataformas, sensores e eScience para o monitoramento ambiental marinho (Universidade de São Paulo - USP)
8565283030801970;Biologia Oral e Periodontologia (Universidade Federal do Rio de Janeiro - UFRJ)
7056805816331220;Design e Audiovisual (Universidade Federal de Santa Maria - UFSM)
7209595965457010;Grupo de Investigação em Física do estado Sólido (GIFES) (Universidade Federal de Itajubá - UNIFEI)
8114256430107570;LASIC-Laboratório de Arquitetura, Sistemas Integráveis e Circuitos (Universidade Federal da Paraíba - UFPB)
3624696370023560;Discurso e transformação em diferentes práticas - DTDP (Universidade Federal do Espírito Santo - UFES)
5106759115440210;Espectroscopia Raman Aplicada à Sistemas Complexos (Universidade Tecnológica Federal do Paraná - UTFPR)
4311937583598220;Corporeidade e Educação (Universidade de Passo Fundo - UPF)
0394517012947705;INCT de GenÃ´mica para o Melhoramento de Citros (Instituto Agronômico de Campinas - IAC)
2351027254609630;Modelagem e Gerenciamento de Sistemas Logísticos (Universidade do Vale do Rio dos Sinos - UNISINOS)
6550931558745560;Biologia do Desenvolvimento e Sistemas Dinâmicos (Universidade Federal do Rio de Janeiro - UFRJ)
1627704947747520;Plataforma de hidrolases e hidrólise enzimática (Centro Nacional de Pesquisa em Energia e Materiais - CNPEM)
3667918494838720;Novatec - Novas Tecnologias na Educação (Instituto Federal de Educação, Ciência e Tecnologia do Amazonas - IFAM)
0380639798184741;GRUPO DE PESQUISA EM CLÍNICA MÉDICA (Universidade Nilton Lins - UNINILTON)
1275956883227090;Grupo de Estudos em Gestão de Organizações Contemporâneas (Universidade Anhembi Morumbi - UAM)
2912844929151540;Grupo de Estudos em Crítica de Arte e Curadoria (Universidade de São Paulo - USP)
8096758250768210;Pensamento Comunicacional Latino-Americano (PCLA) (Universidade Estadual Paulista Júlio de Mesquita Filho - UNESP)
7400219920648530;Lesões do trato digestivo e órgãos anexos provocadas por agentes ambientais e mecanismos imunológicos (Faculdade de Medicina do ABC - FMABC)
1972072562238850;Medicina Laboratorial e Biotecnologia (Universidade de Santo Amaro - UNISA)
4918503655717470;GeoMIDAS - Grupo de Estudos em geotecnologias, mineração de dados e desenvolvimento aplicados à Saúde (Instituto Federal de Educação, Ciência e Tecnologia da Paraíba - IFPB - IFPB)
5177110435824350;International Center of Clinical Sleep Medicine and Research (Escola Bahiana de Medicina e Saúde Pública - EBMSP)
7047030719885560;Grupo de Pesquisa em Desenvolvimento e Tecnologias Aplicadas - Gedetec (Universidade Estadual de Goiás - UEG)
6157307689957760;Grupo de Pesquisa em Nanomateriais, Física Atômica e Molecular, Energias Renováveis e Ensino de Física (Instituto Federal da Bahia - IFBA)
5761138231946980;Farmacologia Bioquímica e Molecular (Universidade Federal de Goiás - UFG)
1815066018980090;multiTÃO: prolifer-artes sub-vertendo ciências, educações e comunicações (Universidade Estadual de Campinas - UNICAMP)
0973763889154970;Flúor (Universidade de São Paulo - USP)
9014128188108390;Instituições, Gestão Pública e Desenvolvimento Sustentável (Universidade Federal de Campina Grande - UFCG)
5956368204632810;Centro de Estudos em Olericultura e Fruticultura do Oeste Paulista (Universidade do Oeste Paulista - UNOESTE)
6242593368962850;Grupo de Pesquisa em Filosofias africanas, Processos educativos e (des) colonização em África e suas Diásporas (Universidade da Integração Internacional da Lusofonia Afro-Brasileira - UNILAB)
0847515127977539;Direito Médico. Estudos, Princípios, Discussões e Casos. (Universidade Federal de Pernambuco - UFPE)
9512377823410580;Neuroendocrinologia (Universidade Federal do Pará - UFPA)
5568389010095240;Grupo de Estudo em Geodésia e Fotogrametria da Amazônia - GEGEFA (Universidade Federal Rural da Amazônia - UFRA)
4714395667501470;Grupo de Estudos Interdisciplinares em Ciência e Tecnologia - GEICT (Universidade Estadual de Campinas - UNICAMP)
0226785442531799;Energia, Transporte e Poluição Atmosférica (Universidade Estadual do Ceará - UECE)
5862653988618060;Estudos de Impacto de Programas Sociais (Fundação Cesgranrio - CESGRANRIO)
0115743822068063;História e literatura (Universidade do Extremo Sul Catarinense - UNESC)
7700156775003460;Nutrição Materno Infantil (Centro Universitário Toledo - UNITOLEDO)
8353051623139290;Governança pública e desenvolvimento regional (Universidade Municipal de São Caetano do Sul - USCS)
8410890843609640;Interfaces e Interação Humano-Computador (Universidade Estadual de Campinas - UNICAMP)
9664164311879270;Biologia Bucal (Universidade Federal do Rio Grande do Sul - UFRGS)
5710002793047220;Inovação, inclusão, saúde em estudos olímpicos (Pontifícia Universidade Católica do Rio de Janeiro - PUC-Rio)
3082252803265910;Centro de Estudos Turísticos do Centro Oeste ¿ CETCO (Instituto Federal de Educação Ciência e Tecnologia de Mato Grosso - IFMT)
2499688596879420;Marcadores moleculares auxiliando programas de melhoramento em plantas (Universidade Federal de São Carlos - UFSCAR)
5327192646343300;Grupo de Estudos Avançados em Saúde (Universidade Metropolitana de Santos - UNIMES)
0418740140811689;IICT - Grupo de Pesquisa Interdisciplinar em Inovação Científica e Tecnológica (Universidade Federal de Santa Maria - UFSM)
4554262811603620;NESEC - Núcleo de Estudos Sociedade, Educação e Cultura (Universidade Federal de Goiás - UFG)
4378104559731550;CONSTRUÇÃO DE AUTORIA E DE IDENTIDADE ACADÊMICA E PROFISSIONAL DIÁLOGOS ENTRE SABERES E PRÁTICAS (Pontifícia Universidade Católica de Minas Gerais - PUC Minas)
0915815234932651;Pluralismo Jurídico, Multiculturalismo e Democracia na América Latina (Universidade Federal de Pelotas - UFPEL)
6011243213439620;Saúde e Produção Animal (Universidade Nilton Lins - UNINILTON)
0960648528115290;Gerenciamento Costeiro e Poluição Marinha (Universidade Federal Rural de Pernambuco - UFRPE)
5927116414168760;Laboratório de Pesquisa em Química Analítica (Universidade Federal Fluminense - UFF)
3525741608662140;Memórias de leitura, memórias de imprensa (Universidade Federal de Ouro Preto - UFOP)
5547387872354270;Estudos e práticas de avaliação da mecânica e função cardiopulmonar. (Universidade Estadual do Oeste do Paraná - UNIOESTE)
2764867455016600;Photochemical Dynamics (Universidade de São Paulo - USP)
4721076809553680;Transporte, Inovação, Mobilidade e Sustentabilidade (Universidade Federal de São João Del-Rei - UFSJ)
5103513400384050;CESTAS - Centro de Estudos de Estatísticas Escolares (Universidade Federal de Alfenas - UNIFAL/MG)
2710031747760780;Preservação de Coleções e Bens Culturais, Artísticos e de Ciência & Tecnologia (Universidade de Brasília - UnB)
8461384197691300;Investigação Translacional em Oncologia do Trato Gastrointestinal (Universidade Federal de Minas Gerais - UFMG)
0811773991269029;TICs na Educação (Universidade Federal do Maranhão - UFMA)
1228898347996140;Grupo de Pesquisas em Microeletrônica, Antenas, Micro-ondas e Instrumentação - GMAM (Universidade Federal Rural do Semi-Árido - UFERSA)
5505134792421330;Análise química e atividades biológicas de óleos essenciais (Universidade de Franca - UNIFRAN)
4870934710660190;Serviço Social, Trabalho e Formação Profissional (Universidade Federal do Recôncavo da Bahia - UFRB)
5072076367391630;Estudos em Análise Geométrica (Universidade Federal do Piauí - UFPI)
6082421401136820;Grupo de Estudos em Neurociências (GENE) (Universidade Federal da Paraíba - UFPB)
8432131776127170;Grupo de Pesquisa em Epidemiologia dos Agravos na Infância (Universidade de Taubaté - UNITAU)
4621864244137180;GQualis-UFES: Grupo de Estudos em Qualidade em saúde e Segurança do Paciente (Universidade Federal do Espírito Santo - UFES)
4594017738552050;Grupo de Estudos e Pesquisas em Administração - GEP@D (Universidade Federal de Mato Grosso - UFMT)
9792676550274290;Agricultura conservacionista (Universidade Federal de Santa Catarina - UFSC)
5807247217864680;MODELAGEM NUMÉRICA DE ESTRUTURAS (Instituto Federal de Educação, Ciência e Tecnologia da Paraíba - IFPB - IFPB)
2231142217228180;Grupo de Processamento Digital de Imagens - Laboratório Integrado de Computação Científica (Universidade Federal de Uberlândia - UFU)
3723022528943630;Grupo de Estudos de Arquitetura de Museus (Universidade Federal do Rio de Janeiro - UFRJ)
3581894968304480;Biotecnologia do Câncer (Universidade Federal de Pelotas - UFPEL)
7258472805875070;Operações e Sistemas de Decisão (Universidade Federal do Paraná - UFPR)
5597324565644240;Equações Diferenciais e Aplicações (Universidade Federal de Viçosa - UFV)
2508418144005990;Grupo de Pesquisa em Empresas Recuperadas por Trabalhadores (GPERT) (Universidade Federal de Ouro Preto - UFOP)
5164378782938570;Grupo de Pesquisa Ensino de Física - GPEF (Instituto Federal do Piauí - IFPI)
3710426191401840;Celeridade Processual (Universidade Federal Fluminense - UFF)
8136269507611160;Atividade física e promoção da saúde no envelhecimento (Universidade Luterana do Brasil - ULBRA)
7691758146265450;Intelectuais, discursos e instituições (Universidade Estadual de Ponta Grossa - UEPG)
7041539200092690;NaMargem - Núcleo de Pesquisas Urbanas (Universidade Federal de São Carlos - UFSCAR)
6025670144856890;Desenvolvimento de formulações farmacêuticas e alimentícias utilizando o potencial da Flora Brasileira (Universidade Federal Fluminense - UFF)
7730968355450160;Sistemas de Telecomunicações (Instituto Militar de Engenharia - IME)
3589070852145210;PRONEX-NEXO (Universidade Federal de Alagoas - UFAL)
2721557206088070;Grupo de Extensão e Pesquisa em Assistência Farmacêutica (GEPAF) (Universidade do Extremo Sul Catarinense - UNESC)
7111580094317050;NÚCLEO DE ESTUDOS E PESQUISA DE GÊNERO, SEXUALIDADE E FAMÍLIA (Universidade Estadual do Maranhão - UEMA)
4473552197654920;Modelagem Global da Atmosfera (Instituto Nacional de Pesquisas Espaciais - INPE)
6008128217490810;Infância e Contextos Educativos: abordagens teórico-metodológicas, multidisciplinares e práticas pedagógicas (Universidade de Uberaba - UNIUBE)
7339549216274500;NECODI - NÚCLEO DE ESTUDOS CONHECER DIREITO (Universidade Federal de Santa Catarina - UFSC)
0650751303241384;Grupo de Pesquisa em Economia Política da Comunicação da PUC-Rio (Pontifícia Universidade Católica do Rio de Janeiro - PUC-Rio)
5553800201617330;Controle e Diagnósticos de Parasitos na Produção Animal (Instituto Biológico - IB)
9745997998483370;Células Germinativas: Biologia, Desenvolvimento e Toxicidade (Universidade Federal de São Paulo - UNIFESP)
2059064773778410;Geotecnologias e Modelagem Ambiental (GEOTEMA) (Universidade Federal de Mato Grosso do Sul - UFMS)
4411803802280710;Grupo de Pesquisa em Linguística de Corpus (Universidade Estadual do Sudoeste da Bahia - UESB)
8701300441526690;Rede de Geografias da Pesca (Universidade Federal do Rio Grande - FURG)
0664074863252564;O Brasil, a França e o mundo francófono: circulação de saberes e produções culturais (Universidade Federal do Rio Grande do Norte - UFRN)
0253746989854530;Genética e Biologia Molecular (Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo - IFES)
4049464029109710;Tecnologias Disruptivas (Centro Universitário de Brasília - UniCEUB)
6563180865018100;Grupo interdisciplinar de Pesquisa e Herbologia (Universidade Federal de Santa Maria - UFSM)
5026224625855860;DIALOG - Laboratório de Pesquisa em Práticas Dialógicas e Colaborativas (Universidade de São Paulo - USP)
5876351114400890;Limnologia Aplicada a Aquicultura (Universidade Estadual Paulista Júlio de Mesquita Filho - UNESP)
4298099292511620;Núcleo de estudos de patologias causadas por parasitos de peixes (Universidade Federal Fluminense - UFF)
9674533409540120;OBSERVATORIO DO MOVIMENTO PELA TECNOLOGIA SOCIAL NA AMÉRICA LATINA (Universidade de Brasília - UnB)
7765561311877510;Grupo de Estudos em Desenvolvimento Motor & Saúde da Criança e do Adolescente (Instituto Federal do Ceará - Reitoria - IFCE)
8640256033931590;Núcleo de Pesquisa em História das Religiões - NPHR (Universidade Estadual do Norte do Paraná - UENP)
3530678194874360;Síndromes neuropsiquiátricas comuns na prática do médico generalista (Universidade Federal do Estado do Rio de Janeiro - UNIRIO)
9162629236092400;Grupo de Estudos e Pesquisa de Avaliação, Políticas, Planejamento e Gestão Participativa em saúde (Universidade de Brasília - UnB)
7896995950766400;LINGUAGEM, ENSINO E APRENDIZAGEM. (Instituto de Educação Superior Presidente Kennedy - IFESP)
7856338350852170;Eólica e solar - Inovação em materiais, equipamentos e gestão (Universidade Federal do Rio Grande do Norte - UFRN)
9575511962368060;OperaUrbana (Universidade de Brasília - UnB)
5036403360146700;Economia Empírica (Instituto Brasiliense de Direito Público - IDP)
6314564761607480;UNIVERSITAS/RIES (Pontifícia Universidade Católica do Rio Grande do Sul - PUCRS)
6632058099422180;Experimentação Pedagógica e formação de Professores na Educação Básica: sequências didáticas de conteúdos específicos, instrumentos e dispositivos. (Universidade Federal de Pernambuco - UFPE)
5742682056251740;Grupo de Pesquisa em Fisiologia do Desempenho (Universidade Federal de Uberlândia - UFU)
6017323675109620;Otorrinolaringologia e cirurgia cérvico facial (Fundação Hospital Adriano Jorge - FHAJ)
8270253129374460;Nucleo de Estudos Aplicados em Financas (Universidade Federal da Paraíba - UFPB)
2865058409469390;Reabilitação Oral (Centro Universitário Herminio Ometto de Araras - UNIARARAS)
4371758069930440;Grupo de Estudos em Engenharia de Processos (Ge²P) (Universidade de São Paulo - USP)
7930394691225760;Escola, Currículo e Conhecimento (ECCo)-Grupo de Estudos e Pesquisa (Universidade de São Paulo - USP)
3194336852509470;Mente, Ética e Pós-humanismo (MEPH) (Universidade Federal do Piauí - UFPI)
4990865912590350;Linearidade em Sinais e Sistemas (Universidade Estadual de Campinas - UNICAMP)
9552453508048710;Silvicultura e Melhoramento de Espécies Florestais do Cerrado. (Universidade Federal do Tocantins - UFT)
3415337176736720;Aspectos Sanitários e de Segurança na Ciência do Turismo (Universidade de São Paulo - USP)
2829876037951960;MECÂNICA DOS FLUIDOS, FENÔMENOS DE TRANSPORTE E HIDRÁULICA (Universidade Salvador - UNIFACS)
8777879697659090;Núcleo de INvestigação de Fenomenologia em Arte (NINFA/UFMS) (Universidade Federal de Mato Grosso do Sul - UFMS)
0332398350422020;Grupo Amazônico de Estudos e Pesquisas sobre Educação e Computação (GAEPEC) (Universidade Federal Rural da Amazônia - UFRA)
3763599543429770;Identificação in sílico de alvos celulares do vírus Zika (Centro Universitário Metodista Izabela Hendrix - IMIH)
6897785462788410;Grupo de Pesquisas em Geografia Agrária e Conservação da Biodiversidade - GECA (Universidade Federal de Mato Grosso - UFMT)
7676741998155830;LABORATÓRIO DE ESTUDOS RURAIS (Universidade Federal do Piauí - UFPI)
7510037862639540;Gestão do Conhecimento, Capital Intelectual e Ativos Intangíveis (Universidade do Grande Rio - UNIGRANRIO)
0451983520686131;Estudo dos Métodos de Diagnóstico e dos Efeitos dos Tratamentos Ortodônticos, Ortopédicos e Cirúrgicos no Complexo Cérvico-Crânio-Facial (Universidade de São Paulo - USP)
4218068323437060;Grupo de Estudos e Pesquisas Agroalimentares (GEPA) (Pontifícia Universidade Católica do Rio Grande do Sul - PUCRS)
0957304568302361;Radioquímica e Química Nuclear (Comissão Nacional de Energia Nuclear - CNEN)
2373483407031170;Áfricas: história, política e cultura / UFMG (Universidade Federal de Minas Gerais - UFMG)
6170179368922100;BioPharma - Avaliação Biofarmacêutica (Universidade Federal de Ouro Preto - UFOP)
3683125972509240;Gerontologia Biomédica (Fundação Universidade Aberta da Terceira Idade - FUnATI)
7601903329089320;Grupo de Estudos e Pesquisas em Imuno-oncologia e Imunoterapia (Universidade Federal do Triângulo Mineiro - UFTM)
3006798572054690;Equipe de Estudo e Pesquisa em Parasitologia Animal (Universidade Estadual Paulista Júlio de Mesquita Filho - UNESP)
0740348082309316;SISTEMAS TÉCNICOS DE PRODUÇÃO AGROPECUÁRIA (Universidade Regional do Noroeste do Estado do Rio Grande do Sul - UNIJUI)
8234920399678870;Grupo de Pesquisa em Ciências e Tecnologias Aeroespaciais - GP CTA (Universidade Federal do Rio Grande do Norte - UFRN)
3856231939722320;GEPES - Grupo de Estudos e Pesquisas em Enfermagem e Saúde (Universidade Federal de Santa Maria - UFSM)
6267481001401300;Anestesiologia e bem-estar animal - UFBA (Universidade Federal da Bahia - UFBA)
5113419813164470;Cooperação e Segurança Marítima (Escola de Guerra Naval - EGN)
8006508075134140;Comunicaçao, Imagem e Afeto (Universidade Federal do Espírito Santo - UFES)
2455899316143760;De Corruptione - História da Corrupção na Idade Média (Universidade de Brasília - UnB)
4174598896859590;Interdisciplinaridade e Saúde (Universidade de São Paulo - USP)
3749133415782550;Morfologia Aplicada (Universidade de Pernambuco - UPE)
2214716233819900;GRUPO DE ODONTOLOGIA RESTAURADORA DA UNINCOR (Universidade Vale do Rio Verde de Três Corações - UNINCOR)
4202547919768040;Gênero, trabalho, etnia e vulnerabilidades (Universidade do Vale do Rio dos Sinos - UNISINOS)
2548250682326860;O PARADIGMA DA VIDA E A CRÍTICA DA PSICOLOGIA DAS FACULDADES, NA GENEALOGIA DA PSICANÁLISE (Universidade Federal do Rio de Janeiro - UFRJ)
0183230521537972;Laboratório de Materiais Cerâmicos Avançados (Universidade Federal da Grande Dourados - UFGD)
4608833722666340;Recursos Hídricos e Altimetria Espacial da Amazônia - RHASA (Universidade do Estado do Amazonas - UEA)
1274392624436990;GOTec - Grupo de Pesquisa em Gestão Organizacional e Tecnológica (Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul - IFRS)
0382859988809669;Grupo de Estudos e Pesquisas em Gestão Institucional e Políticas Públicas (Universidade Federal do Rio Grande do Norte - UFRN)
1564576594676590;NEOCONSTITUCIONALISMO E NEOPROCESSUALISMO (Universidade Estadual do Norte do Paraná - UENP)
9246591239581540;Filosofias extemporâneas (Universidade Estadual da Paraíba - UEPB)
0310137226775512;Rede Laboratórios Socionaturais Vivos, Povos Indígenas e Conhecimentos Tradicionais na Amazônia e na América Latina (Universidade Federal de Roraima - UFRR)
7172280259113610;Grupo de Estudos em Farmacogenética (Hospital de Clínicas de Porto Alegre - HCPA)
2461229364781070;Grupo de Estudos de História Oral no Vale Jequitinhonha (Universidade Federal dos Vales do Jequitinhonha e Mucuri - Campus JK - UFVJM)
2144938512682940;Esquistossomose mansônica em Alagoas (Universidade Federal de Alagoas - UFAL)
7330474438217880;Metafísica e humanismos (Pontifícia Universidade Católica de Minas Gerais - PUC Minas)
9355035233108010;Sanidade e bem estar de bovinos (Empresa de Pesquisa Agropecuária de Minas Gerais - EPAMIG)
5716645555889620;Avaliação da rugosidade superficial de YTZP (Centro Universitário Ingá - UNINGA)
8524857778450840;Estudos Poéticos (Universidade de Santa Cruz do Sul - UNISC)
6252650672790290;Artes.Museus (Universidade Federal do Rio de Janeiro - UFRJ)
5292286398395360;HORIZONTALIZAÇÃO DOS DIREITOS FUNDAMENTAIS NAS RELAÇOES PRIVADAS E O PLURALISMO FAMILIAR (Faculdade de Direito do Sul de Minas - FDSM)
3653079655164490;GRUPO DE PESQUISA EM DINÂMICA AMBIENTAL E TECNOLOGIA (Universidade Federal de Mato Grosso - UFMT)
